Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1982, 5, 0.024, , -0.021, -0.004, -0.038
1982, 6, 0.013, , -0.021, -0.004, -0.038
1982, 7, -0.033, , -0.021, -0.004, -0.038
1982, 8, -0.016, , -0.021, -0.004, -0.037
1982, 9, 0.061, , -0.021, -0.004, -0.037
1982, 10, 0.046, , -0.020, -0.004, -0.037
1982, 11, 0.188, , -0.020, -0.004, -0.037
1982, 12, 0.094, , -0.020, -0.004, -0.037
1983, 1, 0.186, , -0.020, -0.004, -0.036
1983, 2, 0.138, , -0.020, -0.004, -0.036
1983, 3, 0.104, , -0.020, -0.004, -0.036
1983, 4, 0.116, , -0.020, -0.004, -0.036
1983, 5, 0.067, , -0.020, -0.004, -0.036
1983, 6, 0.083, , -0.020, -0.003, -0.036
1983, 7, 0.073, , -0.019, -0.003, -0.035
1983, 8, 0.106, , -0.019, -0.003, -0.035
1983, 9, 0.131, , -0.019, -0.003, -0.035
1983, 10, 0.077, , -0.019, -0.003, -0.035
1983, 11, 0.054, , -0.019, -0.003, -0.035
1983, 12, 0.008, , -0.019, -0.003, -0.035
1984, 1, -0.015, , -0.019, -0.003, -0.034
1984, 2, -0.052, , -0.019, -0.003, -0.034
1984, 3, -0.030, , -0.018, -0.003, -0.034
1984, 4, -0.042, , -0.018, -0.003, -0.034
1984, 5, -0.012, , -0.018, -0.003, -0.034
1984, 6, 0.025, , -0.018, -0.003, -0.034
1984, 7, 0.052, , -0.018, -0.003, -0.033
1984, 8, 0.027, , -0.018, -0.003, -0.033
1984, 9, 0.049, , -0.018, -0.003, -0.033
1984, 10, -0.033, , -0.018, -0.002, -0.033
1984, 11, 0.054, , -0.018, -0.002, -0.033
1984, 12, 0.020, , -0.017, -0.002, -0.033
1985, 1, -0.021, , -0.017, -0.002, -0.032
1985, 2, -0.052, , -0.017, -0.002, -0.032
1985, 3, -0.058, , -0.017, -0.002, -0.032
1985, 4, -0.005, , -0.017, -0.002, -0.032
1985, 5, -0.061, , -0.017, -0.002, -0.032
1985, 6, 0.010, , -0.017, -0.002, -0.032
1985, 7, -0.030, , -0.017, -0.002, -0.031
1985, 8, -0.049, , -0.017, -0.002, -0.031
1985, 9, -0.015, , -0.016, -0.002, -0.031
1985, 10, -0.042, , -0.016, -0.002, -0.031
1985, 11, -0.016, , -0.016, -0.002, -0.031
1985, 12, -0.031, , -0.016, -0.002, -0.031
1986, 1, 0.003, , -0.016, -0.001, -0.030
1986, 2, 0.056, , -0.016, -0.001, -0.030
1986, 3, 0.015, , -0.016, -0.001, -0.030
1986, 4, 0.007, , -0.016, -0.001, -0.030
1986, 5, -0.018, , -0.015, -0.001, -0.030
1986, 6, -0.036, , -0.015, -0.001, -0.030
1986, 7, -0.006, , -0.015, -0.001, -0.029
1986, 8, -0.013, , -0.015, -0.001, -0.029
1986, 9, -0.037, , -0.015, -0.001, -0.029
1986, 10, 0.022, , -0.015, -0.001, -0.029
1986, 11, 0.005, , -0.015, -0.001, -0.029
1986, 12, 0.039, , -0.015, -0.001, -0.029
1987, 1, -0.027, , -0.015, -0.001, -0.028
1987, 2, 0.050, , -0.014, -0.001, -0.028
1987, 3, 0.018, , -0.014, -0.000, -0.028
1987, 4, -0.008, , -0.014, -0.000, -0.028
1987, 5, 0.073, , -0.014, -0.000, -0.028
1987, 6, -0.021, , -0.014, -0.000, -0.028
1987, 7, 0.006, , -0.014, -0.000, -0.028
1987, 8, 0.030, , -0.014, -0.000, -0.027
1987, 9, -0.015, , -0.014, 0.000, -0.027
1987, 10, 0.013, , -0.013, 0.000, -0.027
1987, 11, 0.020, , -0.013, 0.000, -0.027
1987, 12, 0.017, , -0.013, 0.000, -0.027
1988, 1, -0.052, , -0.013, 0.000, -0.027
1988, 2, -0.030, , -0.013, 0.000, -0.026
1988, 3, -0.015, , -0.013, 0.000, -0.026
1988, 4, 0.019, , -0.013, 0.001, -0.026
1988, 5, -0.055, , -0.013, 0.001, -0.026
1988, 6, -0.058, , -0.013, 0.001, -0.026
1988, 7, -0.024, , -0.012, 0.001, -0.026
1988, 8, -0.025, , -0.012, 0.001, -0.025
1988, 9, -0.061, , -0.012, 0.001, -0.025
1988, 10, -0.057, , -0.012, 0.001, -0.025
1988, 11, -0.089, , -0.012, 0.001, -0.025
1988, 12, -0.089, , -0.012, 0.001, -0.025
1989, 1, -0.149, , -0.012, 0.001, -0.025
1989, 2, -0.094, , -0.012, 0.001, -0.025
1989, 3, -0.052, , -0.011, 0.001, -0.024
1989, 4, 0.004, , -0.011, 0.002, -0.024
1989, 5, 0.000, , -0.011, 0.002, -0.024
1989, 6, 0.000, , -0.011, 0.002, -0.024
1989, 7, -0.043, , -0.011, 0.002, -0.024
1989, 8, -0.031, , -0.011, 0.002, -0.024
1989, 9, -0.006, , -0.011, 0.002, -0.024
1989, 10, -0.024, , -0.011, 0.002, -0.023
1989, 11, 0.008, , -0.011, 0.002, -0.023
1989, 12, -0.028, , -0.010, 0.002, -0.023
1990, 1, -0.037, , -0.010, 0.002, -0.023
1990, 2, -0.060, , -0.010, 0.002, -0.023
1990, 3, -0.049, , -0.010, 0.002, -0.023
1990, 4, 0.037, , -0.010, 0.003, -0.022
1990, 5, -0.003, , -0.010, 0.003, -0.022
1990, 6, -0.024, , -0.010, 0.003, -0.022
1990, 7, 0.006, , -0.010, 0.003, -0.022
1990, 8, 0.005, , -0.010, 0.003, -0.022
1990, 9, -0.012, , -0.009, 0.003, -0.022
1990, 10, -0.006, , -0.009, 0.003, -0.022
1990, 11, -0.001, , -0.009, 0.003, -0.021
1990, 12, -0.022, , -0.009, 0.003, -0.021
1991, 1, -0.024, , -0.009, 0.003, -0.021
1991, 2, 0.022, , -0.009, 0.003, -0.021
1991, 3, 0.025, , -0.009, 0.004, -0.021
1991, 4, -0.057, , -0.009, 0.004, -0.021
1991, 5, -0.070, , -0.008, 0.004, -0.021
1991, 6, -0.027, , -0.008, 0.004, -0.021
1991, 7, 0.000, , -0.008, 0.004, -0.020
1991, 8, -0.013, , -0.008, 0.004, -0.020
1991, 9, 0.000, , -0.008, 0.004, -0.020
1991, 10, 0.034, , -0.008, 0.004, -0.020
1991, 11, 0.005, , -0.008, 0.004, -0.020
1991, 12, 0.057, , -0.008, 0.004, -0.020
1992, 1, 0.058, , -0.008, 0.004, -0.020
1992, 2, 0.150, , -0.007, 0.005, -0.019
1992, 3, 0.174, , -0.007, 0.005, -0.019
1992, 4, 0.089, , -0.007, 0.005, -0.019
1992, 5, 0.091, , -0.007, 0.005, -0.019
1992, 6, 0.043, , -0.007, 0.005, -0.019
1992, 7, 0.024, , -0.007, 0.005, -0.019
1992, 8, 0.002, , -0.007, 0.005, -0.019
1992, 9, 0.015, , -0.007, 0.005, -0.018
1992, 10, 0.052, , -0.006, 0.005, -0.018
1992, 11, 0.011, , -0.006, 0.005, -0.018
1992, 12, 0.045, , -0.006, 0.006, -0.018
1993, 1, 0.110, , -0.006, 0.006, -0.018
1993, 2, 0.110, , -0.006, 0.006, -0.018
1993, 3, 0.034, , -0.006, 0.006, -0.018
1993, 4, -0.024, , -0.006, 0.006, -0.018
1993, 5, 0.046, , -0.006, 0.006, -0.017
1993, 6, 0.031, , -0.006, 0.006, -0.017
1993, 7, 0.031, , -0.005, 0.006, -0.017
1993, 8, 0.009, , -0.005, 0.006, -0.017
1993, 9, -0.003, , -0.005, 0.007, -0.017
1993, 10, 0.025, , -0.005, 0.007, -0.017
1993, 11, 0.023, , -0.005, 0.007, -0.017
1993, 12, -0.001, , -0.005, 0.007, -0.017
1994, 1, 0.005, , -0.005, 0.007, -0.016
1994, 2, 0.008, , -0.005, 0.007, -0.016
1994, 3, 0.002, , -0.005, 0.007, -0.016
1994, 4, -0.038, , -0.004, 0.007, -0.016
1994, 5, -0.019, , -0.004, 0.007, -0.016
1994, 6, -0.039, , -0.004, 0.008, -0.016
1994, 7, -0.016, , -0.004, 0.008, -0.016
1994, 8, -0.032, , -0.004, 0.008, -0.016
1994, 9, -0.042, , -0.004, 0.008, -0.015
1994, 10, -0.001, , -0.004, 0.008, -0.015
1994, 11, -0.032, , -0.004, 0.008, -0.015
1994, 12, 0.012, , -0.003, 0.008, -0.015
1995, 1, 0.098, , -0.003, 0.008, -0.015
1995, 2, 0.038, , -0.003, 0.008, -0.015
1995, 3, 0.092, , -0.003, 0.009, -0.015
1995, 4, -0.025, , -0.003, 0.009, -0.015
1995, 5, -0.012, , -0.003, 0.009, -0.015
1995, 6, -0.033, , -0.003, 0.009, -0.014
1995, 7, -0.018, , -0.003, 0.009, -0.014
1995, 8, 0.020, , -0.003, 0.009, -0.014
1995, 9, -0.014, , -0.002, 0.009, -0.014
1995, 10, -0.006, , -0.002, 0.009, -0.014
1995, 11, -0.039, , -0.002, 0.010, -0.014
1995, 12, -0.019, , -0.002, 0.010, -0.014
1996, 1, -0.053, , -0.002, 0.010, -0.014
1996, 2, 0.040, , -0.002, 0.010, -0.014
1996, 3, 0.007, , -0.002, 0.010, -0.013
1996, 4, -0.030, , -0.002, 0.010, -0.013
1996, 5, -0.008, , -0.001, 0.010, -0.013
1996, 6, -0.043, , -0.001, 0.010, -0.013
1996, 7, -0.011, , -0.001, 0.011, -0.013
1996, 8, -0.029, , -0.001, 0.011, -0.013
1996, 9, -0.023, , -0.001, 0.011, -0.013
1996, 10, -0.040, , -0.001, 0.011, -0.013
1996, 11, -0.055, , -0.001, 0.011, -0.013
1996, 12, -0.007, , -0.001, 0.011, -0.012
1997, 1, 0.011, , -0.001, 0.011, -0.012
1997, 2, -0.084, , -0.000, 0.011, -0.012
1997, 3, -0.027, , -0.000, 0.012, -0.012
1997, 4, -0.048, , -0.000, 0.012, -0.012
1997, 5, 0.027, , -0.000, 0.012, -0.012
1997, 6, 0.050, , 0.000, 0.012, -0.012
1997, 7, 0.025, , 0.000, 0.012, -0.012
1997, 8, 0.072, , 0.000, 0.012, -0.012
1997, 9, 0.051, , 0.000, 0.012, -0.012
1997, 10, 0.114, , 0.001, 0.013, -0.011
1997, 11, 0.202, , 0.001, 0.013, -0.011
1997, 12, 0.174, , 0.001, 0.013, -0.011
1998, 1, 0.151, , 0.001, 0.013, -0.011
1998, 2, 0.138, , 0.001, 0.013, -0.011
1998, 3, 0.067, , 0.001, 0.013, -0.011
1998, 4, 0.024, , 0.001, 0.013, -0.011
1998, 5, 0.038, , 0.001, 0.013, -0.011
1998, 6, 0.035, , 0.001, 0.014, -0.011
1998, 7, 0.005, , 0.002, 0.014, -0.011
1998, 8, 0.025, , 0.002, 0.014, -0.011
1998, 9, 0.021, , 0.002, 0.014, -0.010
1998, 10, -0.053, , 0.002, 0.014, -0.010
1998, 11, -0.047, , 0.002, 0.014, -0.010
1998, 12, -0.133, , 0.002, 0.014, -0.010
1999, 1, -0.072, , 0.002, 0.015, -0.010
1999, 2, -0.112, , 0.002, 0.015, -0.010
1999, 3, -0.037, , 0.002, 0.015, -0.010
1999, 4, -0.039, , 0.003, 0.015, -0.010
1999, 5, -0.051, , 0.003, 0.015, -0.010
1999, 6, -0.028, , 0.003, 0.015, -0.010
1999, 7, -0.028, , 0.003, 0.015, -0.010
1999, 8, -0.064, , 0.003, 0.016, -0.009
1999, 9, -0.048, , 0.003, 0.016, -0.009
1999, 10, -0.072, , 0.003, 0.016, -0.009
1999, 11, -0.073, , 0.003, 0.016, -0.009
1999, 12, -0.122, , 0.004, 0.016, -0.009
2000, 1, -0.081, , 0.004, 0.016, -0.009
2000, 2, 0.006, , 0.004, 0.016, -0.009
2000, 3, -0.047, , 0.004, 0.017, -0.009
2000, 4, -0.025, , 0.004, 0.017, -0.009
2000, 5, -0.021, , 0.004, 0.017, -0.009
2000, 6, 0.031, , 0.004, 0.017, -0.009
2000, 7, -0.026, , 0.004, 0.017, -0.008
2000, 8, -0.033, , 0.004, 0.017, -0.008
2000, 9, -0.020, , 0.005, 0.018, -0.008
2000, 10, -0.018, , 0.005, 0.018, -0.008
2000, 11, -0.073, , 0.005, 0.018, -0.008
2000, 12, -0.078, , 0.005, 0.018, -0.008
2001, 1, -0.041, , 0.005, 0.018, -0.008
2001, 2, -0.040, , 0.005, 0.018, -0.008
2001, 3, 0.008, , 0.005, 0.018, -0.008
2001, 4, -0.055, , 0.005, 0.019, -0.008
2001, 5, 0.024, , 0.006, 0.019, -0.008
2001, 6, -0.014, , 0.006, 0.019, -0.008
2001, 7, -0.018, , 0.006, 0.019, -0.008
2001, 8, -0.044, , 0.006, 0.019, -0.007
2001, 9, -0.026, , 0.006, 0.019, -0.007
2001, 10, -0.032, , 0.006, 0.020, -0.007
2001, 11, -0.004, , 0.006, 0.020, -0.007
2001, 12, -0.055, , 0.006, 0.020, -0.007
2002, 1, -0.072, , 0.006, 0.020, -0.007
2002, 2, -0.068, , 0.007, 0.020, -0.007
2002, 3, -0.033, , 0.007, 0.020, -0.007
2002, 4, -0.023, , 0.007, 0.020, -0.007
2002, 5, -0.043, , 0.007, 0.021, -0.007
2002, 6, -0.031, , 0.007, 0.021, -0.007
2002, 7, -0.004, , 0.007, 0.021, -0.007
2002, 8, -0.006, , 0.007, 0.021, -0.007
2002, 9, 0.008, , 0.007, 0.021, -0.006
2002, 10, 0.003, , 0.007, 0.021, -0.006
2002, 11, 0.053, , 0.008, 0.022, -0.006
2002, 12, 0.089, , 0.008, 0.022, -0.006
2003, 1, 0.011, , 0.008, 0.022, -0.006
2003, 2, 0.052, , 0.008, 0.022, -0.006
2003, 3, -0.062, , 0.008, 0.022, -0.006
2003, 4, 0.007, , 0.008, 0.022, -0.006
2003, 5, -0.023, , 0.008, 0.023, -0.006
2003, 6, -0.002, , 0.008, 0.023, -0.006
2003, 7, -0.030, , 0.009, 0.023, -0.006
2003, 8, 0.020, , 0.009, 0.023, -0.006
2003, 9, 0.001, , 0.009, 0.023, -0.006
2003, 10, 0.017, , 0.009, 0.023, -0.006
2003, 11, -0.003, , 0.009, 0.024, -0.005
2003, 12, 0.033, , 0.009, 0.024, -0.005
2004, 1, 0.009, , 0.009, 0.024, -0.005
2004, 2, -0.020, , 0.009, 0.024, -0.005
2004, 3, 0.014, , 0.009, 0.024, -0.005
2004, 4, -0.019, , 0.010, 0.024, -0.005
2004, 5, 0.000, , 0.010, 0.024, -0.005
2004, 6, -0.003, , 0.010, 0.025, -0.005
2004, 7, -0.010, , 0.010, 0.025, -0.005
2004, 8, -0.007, , 0.010, 0.025, -0.005
2004, 9, 0.024, , 0.010, 0.025, -0.005
2004, 10, 0.018, , 0.010, 0.025, -0.005
2004, 11, 0.026, , 0.010, 0.025, -0.005
2004, 12, 0.059, , 0.011, 0.026, -0.005
2005, 1, 0.102, , 0.011, 0.026, -0.005
2005, 2, 0.092, , 0.011, 0.026, -0.004
2005, 3, 0.055, , 0.011, 0.026, -0.004
2005, 4, 0.023, , 0.011, 0.026, -0.004
2005, 5, 0.042, , 0.011, 0.026, -0.004
2005, 6, -0.012, , 0.011, 0.027, -0.004
2005, 7, 0.019, , 0.011, 0.027, -0.004
2005, 8, 0.029, , 0.011, 0.027, -0.004
2005, 9, -0.019, , 0.012, 0.027, -0.004
2005, 10, -0.025, , 0.012, 0.027, -0.004
2005, 11, -0.034, , 0.012, 0.028, -0.004
2005, 12, -0.008, , 0.012, 0.028, -0.004
2006, 1, -0.058, , 0.012, 0.028, -0.004
2006, 2, -0.046, , 0.012, 0.028, -0.004
2006, 3, 0.004, , 0.012, 0.028, -0.004
2006, 4, 0.096, , 0.012, 0.028, -0.004
2006, 5, 0.051, , 0.013, 0.029, -0.004
2006, 6, 0.012, , 0.013, 0.029, -0.003
2006, 7, 0.037, , 0.013, 0.029, -0.003
2006, 8, 0.044, , 0.013, 0.029, -0.003
2006, 9, 0.020, , 0.013, 0.029, -0.003
2006, 10, 0.049, , 0.013, 0.029, -0.003
2006, 11, 0.013, , 0.013, 0.030, -0.003
2006, 12, -0.015, , 0.013, 0.030, -0.003
2007, 1, -0.036, , 0.013, 0.030, -0.003
2007, 2, -0.050, , 0.014, 0.030, -0.003
2007, 3, -0.080, , 0.014, 0.030, -0.003
2007, 4, -0.044, , 0.014, 0.030, -0.003
2007, 5, -0.030, , 0.014, 0.031, -0.003
2007, 6, -0.023, , 0.014, 0.031, -0.003
2007, 7, -0.003, , 0.014, 0.031, -0.003
2007, 8, 0.009, , 0.014, 0.031, -0.003
2007, 9, -0.015, , 0.014, 0.031, -0.003
2007, 10, -0.055, , 0.014, 0.031, -0.002
2007, 11, -0.032, , 0.015, 0.032, -0.002
2007, 12, -0.070, , 0.015, 0.032, -0.002
2008, 1, 0.010, , 0.015, 0.032, -0.002
2008, 2, -0.028, , 0.015, 0.032, -0.002
2008, 3, -0.096, , 0.015, 0.032, -0.002
2008, 4, -0.052, , 0.015, 0.033, -0.002
2008, 5, -0.005, , 0.015, 0.033, -0.002
2008, 6, 0.004, , 0.015, 0.033, -0.002
2008, 7, 0.048, , 0.016, 0.033, -0.002
2008, 8, 0.062, , 0.016, 0.033, -0.002
2008, 9, 0.036, , 0.016, 0.033, -0.002
2008, 10, -0.028, , 0.016, 0.034, -0.002
2008, 11, -0.014, , 0.016, 0.034, -0.002
2008, 12, -0.021, , 0.016, 0.034, -0.002
2009, 1, -0.076, , 0.016, 0.034, -0.002
2009, 2, -0.004, , 0.016, 0.034, -0.002
2009, 3, -0.032, , 0.016, 0.034, -0.002
2009, 4, -0.049, , 0.017, 0.035, -0.001
2009, 5, -0.002, , 0.017, 0.035, -0.001
2009, 6, 0.063, , 0.017, 0.035, -0.001
2009, 7, 0.003, , 0.017, 0.035, -0.001
2009, 8, 0.015, , 0.017, 0.035, -0.001
2009, 9, -0.002, , 0.017, 0.036, -0.001
2009, 10, 0.050, , 0.017, 0.036, -0.001
2009, 11, -0.001, , 0.017, 0.036, -0.001
2009, 12, 0.089, , 0.018, 0.036, -0.001
2010, 1, 0.126, , 0.018, 0.036, -0.001
2010, 2, 0.094, , 0.018, 0.036, -0.001
2010, 3, 0.009, , 0.018, 0.037, -0.001
2010, 4, 0.075, , 0.018, 0.037, -0.001
2010, 5, -0.053, , 0.018, 0.037, -0.001
2010, 6, -0.041, , 0.018, 0.037, -0.001
2010, 7, -0.018, , 0.018, 0.037, -0.001
2010, 8, -0.022, , 0.018, 0.038, -0.001
2010, 9, -0.048, , 0.019, 0.038, -0.001
2010, 10, -0.042, , 0.019, 0.038, -0.001
2010, 11, -0.040, , 0.019, 0.038, -0.000
2010, 12, 0.009, , 0.019, 0.038, -0.000
2011, 1, -0.036, , 0.019, 0.038, -0.000
2011, 2, -0.024, , 0.019, 0.039, -0.000
2011, 3, 0.001, , 0.019, 0.039, -0.000
2011, 4, 0.007, , 0.019, 0.039, -0.000
2011, 5, 0.013, , 0.020, 0.039, -0.000
2011, 6, 0.032, , 0.020, 0.039, -0.000
2011, 7, 0.028, , 0.020, 0.039, -0.000
2011, 8, -0.009, , 0.020, 0.040, 0.000
2011, 9, -0.011, , 0.020, 0.040, 0.000
2011, 10, -0.013, , 0.020, 0.040, 0.000
2011, 11, -0.021, , 0.020, 0.040, 0.000
2011, 12, -0.046, , 0.020, 0.040, 0.000
2012, 1, -0.046, , 0.020, 0.041, 0.000
2012, 2, -0.058, , 0.021, 0.041, 0.000
2012, 3, -0.022, , 0.021, 0.041, 0.000
2012, 4, 0.008, , 0.021, 0.041, 0.000
2012, 5, -0.007, , 0.021, 0.041, 0.000
2012, 6, 0.023, , 0.021, 0.041, 0.001
2012, 7, -0.001, , 0.021, 0.042, 0.001
2012, 8, 0.027, , 0.021, 0.042, 0.001
2012, 9, 0.000, , 0.021, 0.042, 0.001
2012, 10, 0.025, , 0.021, 0.042, 0.001
2012, 11, 0.027, , 0.022, 0.042, 0.001
2012, 12, 0.045, , 0.022, 0.043, 0.001
2013, 1, -0.065, , 0.022, 0.043, 0.001
2013, 2, -0.078, , 0.022, 0.043, 0.001
2013, 3, -0.039, , 0.022, 0.043, 0.001
2013, 4, 0.003, , 0.022, 0.043, 0.001
2013, 5, -0.003, , 0.022, 0.044, 0.001
2013, 6, 0.017, , 0.022, 0.044, 0.001
2013, 7, 0.023, , 0.023, 0.044, 0.001
2013, 8, -0.008, , 0.023, 0.044, 0.001
2013, 9, 0.001, , 0.023, 0.044, 0.001
2013, 10, 0.016, , 0.023, 0.044, 0.001
2013, 11, 0.018, , 0.023, 0.045, 0.001
2013, 12, -0.004, , 0.023, 0.045, 0.001
2014, 1, 0.022, , 0.023, 0.045, 0.001
2014, 2, -0.014, , 0.023, 0.045, 0.002
2014, 3, 0.043, , 0.023, 0.045, 0.002
2014, 4, 0.072, , 0.024, 0.046, 0.002
2014, 5, 0.065, , 0.024, 0.046, 0.002
2014, 6, 0.077, , 0.024, 0.046, 0.002
2014, 7, 0.086, , 0.024, 0.046, 0.002
2014, 8, 0.068, , 0.024, 0.046, 0.002
2014, 9, 0.104, , 0.024, 0.046, 0.002
2014, 10, 0.134, , 0.024, 0.047, 0.002
2014, 11, 0.070, , 0.024, 0.047, 0.002
2014, 12, 0.155, , 0.025, 0.047, 0.002
2015, 1, 0.076, , 0.025, 0.047, 0.002
2015, 2, 0.076, , 0.025, 0.047, 0.002
2015, 3, 0.063, , 0.025, 0.048, 0.002
2015, 4, 0.059, , 0.025, 0.048, 0.002
2015, 5, 0.100, , 0.025, 0.048, 0.002
2015, 6, 0.100, , 0.025, 0.048, 0.002
2015, 7, 0.122, , 0.025, 0.048, 0.002
2015, 8, 0.080, , 0.025, 0.048, 0.002
2015, 9, 0.159, , 0.026, 0.049, 0.002
2015, 10, 0.169, , 0.026, 0.049, 0.002
2015, 11, 0.104, , 0.026, 0.049, 0.003
2015, 12, 0.109, , 0.026, 0.049, 0.003
2016, 1, 0.084, , 0.026, 0.049, 0.003
2016, 2, 0.040, , 0.026, 0.050, 0.003
2016, 3, 0.082, , 0.026, 0.050, 0.003
2016, 4, 0.018, , 0.026, 0.050, 0.003
2016, 5, 0.058, , 0.026, 0.050, 0.003
2016, 6, , , 0.027, 0.050, 0.003
2016, 7, , , 0.027, 0.051, 0.003
2016, 8, , , 0.027, 0.051, 0.003
2016, 9, , , 0.027, 0.051, 0.003
2016, 10, , , 0.027, 0.051, 0.003
2016, 11, , , 0.027, 0.051, 0.003
2016, 12, , , 0.027, 0.051, 0.003
2017, 1, , , 0.027, 0.052, 0.003
2017, 2, , , 0.028, 0.052, 0.003
2017, 3, , , 0.028, 0.052, 0.003
2017, 4, , , 0.028, 0.052, 0.003
2017, 5, , , 0.028, 0.052, 0.003
2017, 6, , , 0.028, 0.053, 0.003
2017, 7, , , 0.028, 0.053, 0.003
2017, 8, , , 0.028, 0.053, 0.004
2017, 9, , , 0.028, 0.053, 0.004
2017, 10, , , 0.028, 0.053, 0.004
2017, 11, , , 0.029, 0.054, 0.004
2017, 12, , , 0.029, 0.054, 0.004
2018, 1, , , 0.029, 0.054, 0.004
2018, 2, , , 0.029, 0.054, 0.004
2018, 3, , , 0.029, 0.054, 0.004
2018, 4, , , 0.029, 0.054, 0.004
2018, 5, , , 0.029, 0.055, 0.004
2018, 6, , , 0.029, 0.055, 0.004
2018, 7, , , 0.030, 0.055, 0.004
2018, 8, , , 0.030, 0.055, 0.004
2018, 9, , , 0.030, 0.055, 0.004
2018, 10, , , 0.030, 0.056, 0.004
2018, 11, , , 0.030, 0.056, 0.004
2018, 12, , , 0.030, 0.056, 0.004
2019, 1, , , 0.030, 0.056, 0.004
2019, 2, , , 0.030, 0.056, 0.004
2019, 3, , , 0.030, 0.057, 0.004
2019, 4, , , 0.031, 0.057, 0.004
2019, 5, , , 0.031, 0.057, 0.004
2019, 6, , , 0.031, 0.057, 0.005
2019, 7, , , 0.031, 0.057, 0.005
2019, 8, , , 0.031, 0.057, 0.005
2019, 9, , , 0.031, 0.058, 0.005
2019, 10, , , 0.031, 0.058, 0.005
2019, 11, , , 0.031, 0.058, 0.005
2019, 12, , , 0.032, 0.058, 0.005
2020, 1, , , 0.032, 0.058, 0.005
2020, 2, , , 0.032, 0.059, 0.005
2020, 3, , , 0.032, 0.059, 0.005
2020, 4, , , 0.032, 0.059, 0.005
2020, 5, , , 0.032, 0.059, 0.005
2020, 6, , , 0.032, 0.059, 0.005
2020, 7, , , 0.032, 0.060, 0.005
2020, 8, , , 0.032, 0.060, 0.005
2020, 9, , , 0.033, 0.060, 0.005
2020, 10, , , 0.033, 0.060, 0.005
2020, 11, , , 0.033, 0.060, 0.005
2020, 12, , , 0.033, 0.060, 0.005
